observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2,dim_id_3,dimension_label_eng_3,dimension_label_cym_3,dim_item_id_3,dimension_item_label_eng_3,dimension_item_label_cym_3,is_total_3,is_sub_total_3,dim_id_4,dimension_label_eng_4,dimension_label_cym_4,dim_item_id_4,dimension_item_label_eng_4,dimension_item_label_cym_4,is_total_4,is_sub_total_4,dim_id_5,dimension_label_eng_5,dimension_label_cym_5,dim_item_id_5,dimension_item_label_eng_5,dimension_item_label_cym_5,is_total_5,is_sub_total_5
79.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,79.12,79.12,,,,SIC 1,SIC 1,,Tour operator activities ,Tour operator activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,79.9,79.9,,,,SIC 1,SIC 1,,Other reservation service and related ,Other reservation service and related ,,,,SIC 2,SIC 2,,activities ,activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
79.90,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,79.90/1,79.90/1,,,,SIC 1,SIC 1,,Activities of tourist guides ,Activities of tourist guides ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
79.9,/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,79.9/09,79.9/09,,,,SIC 1,SIC 1,,Other reservation service activities (not ,Other reservation service activities (not ,,,,SIC 2,SIC 2,,including activities of tourist guides) ,including activities of tourist guides) ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,80,80,,,,SIC 1,SIC 1,,Security and investigation activities ,Security and investigation activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,80.1,80.1,,,,SIC 1,SIC 1,,Private security activities ,Private security activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,80.2,80.2,,,,SIC 1,SIC 1,,Security systems service activities ,Security systems service activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,80.3,80.3,,,,SIC 1,SIC 1,,Investigation activities ,Investigation activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,81,81,,,,SIC 1,SIC 1,,Services to buildings and landscapes ,Services to buildings and landscapes ,,,,SIC 2,SIC 2,,activities,activities,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,81.1,81.1,,,,SIC 1,SIC 1,,Combined facilities support activities ,Combined facilities support activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,81.2,81.2,,,,SIC 1,SIC 1,,Cleaning activities,Cleaning activities,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
81.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,81.21,81.21,,,,SIC 1,SIC 1,,General cleaning of buildings ,General cleaning of buildings ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
81.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,81.22,81.22,,,,SIC 1,SIC 1,,Other building and industrial cleaning  ,Other building and industrial cleaning  ,,,,SIC 2,SIC 2,,activities,activities,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
81.22,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,81.22/1,81.22/1,,,,SIC 1,SIC 1,,Window cleaning services ,Window cleaning services ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
81.22,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,81.22/2,81.22/2,,,,SIC 1,SIC 1,,Specialised cleaning services ,Specialised cleaning services ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
81.22,/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,81.22/3,81.22/3,,,,SIC 1,SIC 1,,Furnace and chimney cleaning services,Furnace and chimney cleaning services,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
81.22,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,81.22/9,81.22/9,,,,SIC 1,SIC 1,,Building and industrial cleaning activities,Building and industrial cleaning activities,,,,SIC 2,SIC 2,,"(other than window cleaning, specialised ","(other than window cleaning, specialised ",,,,SIC 3,SIC 3,,cleaning and furnace and chimney ,cleaning and furnace and chimney ,,,,SIC 4,SIC 4,,,,,,
81.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,81.29,81.29,,,,SIC 1,SIC 1,,Other cleaning activities ,Other cleaning activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
81.29,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,81.29/1,81.29/1,,,,SIC 1,SIC 1,,Disinfecting and extermination services ,Disinfecting and extermination services ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
81.29,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,81.29/9,81.29/9,,,,SIC 1,SIC 1,,Cleaning services (other than disinfecting ,Cleaning services (other than disinfecting ,,,,SIC 2,SIC 2,,and extermination services) n.e.c.,and extermination services) n.e.c.,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,81.3,81.3,,,,SIC 1,SIC 1,,Landscape service activities ,Landscape service activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82,82,,,,SIC 1,SIC 1,,"Office administrative, office support and ","Office administrative, office support and ",,,,SIC 2,SIC 2,,other business support activities ,other business support activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82.1,82.1,,,,SIC 1,SIC 1,,Office administrative and support activities ,Office administrative and support activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82.11,82.11,,,,SIC 1,SIC 1,,Combined office administrative service ,Combined office administrative service ,,,,SIC 2,SIC 2,,activities,activities,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82.19,82.19,,,,SIC 1,SIC 1,,"Photocopying, document preparation and ","Photocopying, document preparation and ",,,,SIC 2,SIC 2,,other specialised office support activities ,other specialised office support activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82.2,82.2,,,,SIC 1,SIC 1,,Activities of call centres,Activities of call centres,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82.3,82.3,,,,SIC 1,SIC 1,,Organisation of conventions and trade ,Organisation of conventions and trade ,,,,SIC 2,SIC 2,,shows,shows,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82.30,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82.30/1,82.30/1,,,,SIC 1,SIC 1,,Activities of exhibition and fair organisers,Activities of exhibition and fair organisers,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82.30,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82.30/2,82.30/2,,,,SIC 1,SIC 1,,Activities of conference organisers,Activities of conference organisers,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82.9,82.9,,,,SIC 1,SIC 1,,Business support service activities n.e.c.,Business support service activities n.e.c.,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82.91,82.91,,,,SIC 1,SIC 1,,Activities of collection agencies and credit ,Activities of collection agencies and credit ,,,,SIC 2,SIC 2,,bureaus,bureaus,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82.91,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82.91/1,82.91/1,,,,SIC 1,SIC 1,,Activities of collection agencies ,Activities of collection agencies ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82.91,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82.91/2,82.91/2,,,,SIC 1,SIC 1,,Activities of credit bureaus,Activities of credit bureaus,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82.92,82.92,,,,SIC 1,SIC 1,,Packaging activities ,Packaging activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
82.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,82.99,82.99,,,,SIC 1,SIC 1,,Other business support service activities ,Other business support service activities ,,,,SIC 2,SIC 2,,n.e.c.,n.e.c.,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
,P (Part) 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,P (Part) 2,P (Part) 2,,,,SIC 1,SIC 1,,Education - (private provision only),Education - (private provision only),,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.1,85.1,,,,SIC 1,SIC 1,,Pre-primary education ,Pre-primary education ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.2,85.2,,,,SIC 1,SIC 1,,Primary education ,Primary education ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.3,85.3,,,,SIC 1,SIC 1,,Secondary education ,Secondary education ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.31,85.31,,,,SIC 1,SIC 1,,General secondary education ,General secondary education ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.32,85.32,,,,SIC 1,SIC 1,,Technical and vocational secondary ,Technical and vocational secondary ,,,,SIC 2,SIC 2,,education ,education ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.4,85.4,,,,SIC 1,SIC 1,,Higher education ,Higher education ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.41,85.41,,,,SIC 1,SIC 1,,Post-secondary non-tertiary education ,Post-secondary non-tertiary education ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.42,85.42,,,,SIC 1,SIC 1,,Tertiary education ,Tertiary education ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.42,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.42/1,85.42/1,,,,SIC 1,SIC 1,,First-degree level higher education ,First-degree level higher education ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.42,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.42/2,85.42/2,,,,SIC 1,SIC 1,,Post-graduate level higher education ,Post-graduate level higher education ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.5,85.5,,,,SIC 1,SIC 1,,Other education ,Other education ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.51,85.51,,,,SIC 1,SIC 1,,Sports and recreation education ,Sports and recreation education ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.52,85.52,,,,SIC 1,SIC 1,,Cultural education ,Cultural education ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.53,85.53,,,,SIC 1,SIC 1,,Driving school activities ,Driving school activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.59,85.59,,,,SIC 1,SIC 1,,Other education n.e.c.,Other education n.e.c.,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,85.6,85.6,,,,SIC 1,SIC 1,,Educational support activities ,Educational support activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
,Q (Part) 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,Q (Part) 2,Q (Part) 2,,,,SIC 1,SIC 1,,Human health and social work activities,Human health and social work activities,,,,SIC 2,SIC 2,,"- (SIC 87 and 88, private provision only ","- (SIC 87 and 88, private provision only ",,,,SIC 3,SIC 3,,in SIC 86.1 and 86.9),in SIC 86.1 and 86.9),,,,SIC 4,SIC 4,,,,,,
86,(Part) 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,86 (Part) 2,86 (Part) 2,,,,SIC 1,SIC 1,,Human health activities ( excluding medical ,Human health activities ( excluding medical ,,,,SIC 2,SIC 2,,and dental practices) - (private provision,and dental practices) - (private provision,,,,SIC 3,SIC 3,, only), only),,,,SIC 4,SIC 4,,,,,,
86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,86.1,86.1,,,,SIC 1,SIC 1,,Hospital activities - (private provision only),Hospital activities - (private provision only),,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
86.10,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,86.10/1,86.10/1,,,,SIC 1,SIC 1,,Hospital activities - (private provision only),Hospital activities - (private provision only),,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
86.10,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,86.10/2,86.10/2,,,,SIC 1,SIC 1,,Medical nursing home activities - (private ,Medical nursing home activities - (private ,,,,SIC 2,SIC 2,,provision only),provision only),,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,86.9,86.9,,,,SIC 1,SIC 1,,Other human health activities - (private,Other human health activities - (private,,,,SIC 2,SIC 2,,provision only),provision only),,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,87,87,,,,SIC 1,SIC 1,,Residential care activities,Residential care activities,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,87.1,87.1,,,,SIC 1,SIC 1,,Residential nursing care activities,Residential nursing care activities,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,87.2,87.2,,,,SIC 1,SIC 1,,Residential nursing care activities,Residential nursing care activities,,,,SIC 2,SIC 2,,"for learning disabilities, mental health and ","for learning disabilities, mental health and ",,,,SIC 3,SIC 3,,substance abuse ,substance abuse ,,,,SIC 4,SIC 4,,,,,,
87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,87.3,87.3,,,,SIC 1,SIC 1,,Residential care activities for the elderly and ,Residential care activities for the elderly and ,,,,SIC 2,SIC 2,,disabled,disabled,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,87.9,87.9,,,,SIC 1,SIC 1,,Other residential care activities ,Other residential care activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,88,88,,,,SIC 1,SIC 1,,Social work activities without ,Social work activities without ,,,,SIC 2,SIC 2,,accommodation ,accommodation ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,88.1,88.1,,,,SIC 1,SIC 1,,Social work activities without ,Social work activities without ,,,,SIC 2,SIC 2,,accommodation for the elderly and disabled,accommodation for the elderly and disabled,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,88.9,88.9,,,,SIC 1,SIC 1,,Other social work activities without ,Other social work activities without ,,,,SIC 2,SIC 2,,accommodation ,accommodation ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
88.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,88.91,88.91,,,,SIC 1,SIC 1,,Child day care activities ,Child day care activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
88.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,88.99,88.99,,,,SIC 1,SIC 1,,Other social work activities without ,Other social work activities without ,,,,SIC 2,SIC 2,,accommodation n.e.c.,accommodation n.e.c.,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,R ,R ,,,,SIC 1,SIC 1,,"Arts, entertainment and recreation ","Arts, entertainment and recreation ",,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,90,90,,,,SIC 1,SIC 1,,"Creative, arts and entertainment activities ","Creative, arts and entertainment activities ",,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
90.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,90.01,90.01,,,,SIC 1,SIC 1,,Performing arts ,Performing arts ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
90.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,90.02,90.02,,,,SIC 1,SIC 1,,Support activities to performing arts,Support activities to performing arts,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
90.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,90.03,90.03,,,,SIC 1,SIC 1,,Artistic creation ,Artistic creation ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
90.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,90.04,90.04,,,,SIC 1,SIC 1,,Operation of arts facilities ,Operation of arts facilities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,91,91,,,,SIC 1,SIC 1,,"Libraries, archives, museums and other ","Libraries, archives, museums and other ",,,,SIC 2,SIC 2,,cultural activities ,cultural activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
91.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,91.01,91.01,,,,SIC 1,SIC 1,,Library and archive activities,Library and archive activities,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
91.01,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,91.01/1,91.01/1,,,,SIC 1,SIC 1,,Library activities ,Library activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
91.01,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,91.01/2,91.01/2,,,,SIC 1,SIC 1,,Archive activities ,Archive activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
91.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,91.02,91.02,,,,SIC 1,SIC 1,,Museum activities ,Museum activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
91.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,91.03,91.03,,,,SIC 1,SIC 1,,Operation of historical sites and buildings ,Operation of historical sites and buildings ,,,,SIC 2,SIC 2,,and similar visitor attractions ,and similar visitor attractions ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
91.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,91.04,91.04,,,,SIC 1,SIC 1,,Botanical and zoological gardens and ,Botanical and zoological gardens and ,,,,SIC 2,SIC 2,,nature reserve activities ,nature reserve activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,92,92,,,,SIC 1,SIC 1,,Gambling and betting activities ,Gambling and betting activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,93,93,,,,SIC 1,SIC 1,,Sports activities and amusement and ,Sports activities and amusement and ,,,,SIC 2,SIC 2,,recreation activities ,recreation activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
93.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,93.1,93.1,,,,SIC 1,SIC 1,,Sports activities,Sports activities,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
